dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.701614,0.682500,4.701812,1.107007,-1.981456,-0.000000,0.000000
0.020000,4.722962,0.682500,4.723160,1.067378,-1.981456,0.000000,0.000000
0.020000,4.743517,0.682500,4.743715,1.027749,-1.981456,0.000000,0.000000
0.020000,4.763279,0.682500,4.763477,0.988120,-1.981456,-0.000000,0.000000
0.020000,4.782249,0.682500,4.782447,0.948491,-1.981456,0.000000,0.000000
0.020000,4.800426,0.682500,4.800624,0.908862,-1.981456,0.000000,0.000000
0.020000,4.817811,0.682500,4.818009,0.869232,-1.981456,-0.000000,0.000000
0.020000,4.834403,0.682500,4.834601,0.829603,-1.981456,0.000000,0.000000
0.020000,4.850202,0.682500,4.850400,0.789974,-1.981456,-0.000000,0.000000
0.020000,4.865209,0.682500,4.865407,0.750345,-1.981456,0.000000,0.000000
0.020000,4.879424,0.682500,4.879622,0.710716,-1.981456,-0.000000,0.000000
0.020000,4.892845,0.682500,4.893043,0.671087,-1.981456,0.000000,0.000000
0.020000,4.905474,0.682500,4.905673,0.631458,-1.981456,0.000000,0.000000
0.020000,4.917311,0.682500,4.917509,0.591829,-1.981456,-0.000000,0.000000
0.020000,4.928355,0.682500,4.928553,0.552199,-1.981456,0.000000,0.000000
0.020000,4.938606,0.682500,4.938805,0.512570,-1.981456,-0.000000,0.000000
0.020000,4.948065,0.682500,4.948263,0.472941,-1.981456,-0.000000,0.000000
0.020000,4.956731,0.682500,4.956930,0.433312,-1.981456,0.000000,0.000000
0.020000,4.964605,0.682500,4.964803,0.393683,-1.981456,-0.000000,0.000000
0.020000,4.971686,0.682500,4.971884,0.354054,-1.981456,0.000000,0.000000
0.020000,4.977975,0.682500,4.978173,0.314425,-1.981456,0.000000,0.000000
0.020000,4.983471,0.682500,4.983669,0.274796,-1.981456,-0.000000,0.000000
0.020000,4.988174,0.682500,4.988372,0.235166,-1.981456,0.000000,0.000000
0.020000,4.992085,0.682500,4.992283,0.195537,-1.981456,-0.000000,0.000000
0.020000,4.995203,0.682500,4.995401,0.155908,-1.981456,0.000000,0.000000
0.020000,4.997528,0.682500,4.997727,0.116279,-1.981456,-0.000000,0.000000
0.020000,4.999061,0.682500,4.999260,0.076650,-1.981456,0.000000,0.000000
0.020000,4.999815,0.682500,5.000013,0.037673,-1.948853,1.630165,0.000000
0.020000,5.000000,0.682500,5.000198,0.009255,-1.420886,26.398366,0.000000
0.020000,5.000000,0.682500,5.000198,0.000000,-0.462761,47.906238,0.000000
